system:index,area_alerta_km2,bound_area_ha,id_gee,ndfi_diff,ndfi_t0,ndfi_t1,sensor,src,status,t0_cloudmask_area_ha,t0_cloudmask_area_perc,t0_period,t1_cloudmask_area_ha,t1_cloudmask_area_perc,t1_period,version,year,.geo
000000000000000017dc_2021_08_3,79141.60415242272,48.43451708259186,000000000000000017dc,0.4154536525408427,0.7893117724905188,0.3557751327753067,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017dd_2021_08_3,104330.97834205121,61.45923003901785,000000000000000017dd,0.3004076232512792,0.7826467633247376,0.46555696924527484,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017de_2021_08_3,155341.79649685608,85.36014054596089,000000000000000017de,0.32427395765598005,0.7859231601743137,0.4606389067002705,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017df_2021_08_3,155336.55312892306,105.53436757089591,000000000000000017df,0.27972310185432436,0.7978598475456238,0.5292959468705314,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017e0_2021_08_3,180820.91376930635,104.56518884251783,000000000000000017e0,0.21238300475207242,0.7607179241521018,0.5565374195575714,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017e1_2021_08_3,28418.821169521703,26.68233094124307,000000000000000017e1,0.2142980843782425,0.7522574067115784,0.5535482168197632,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017e2_2021_08_3,28391.260694020777,38.136511535860144,000000000000000017e2,0.10445654392242432,0.6938467820485433,0.5835335850715637,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017e3_2021_08_3,53856.780962742756,62.543554525149425,000000000000000017e3,0.24627339839935303,0.7746750712394714,0.5374161303043365,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017e4_2021_08_3,53798.9866680795,37.49845943805161,000000000000000017e4,0.2668109883864721,0.7716518193483353,0.509970560669899,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017e5_2021_08_3,129404.3636643843,71.57258861121427,000000000000000017e5,0.14473791519800822,0.6924238950014114,0.5370822787284851,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017e6_2021_08_3,384456.97554033913,144.9192756983054,000000000000000017e6,0.33117071219852995,0.7764266295866533,0.44158649302664255,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017e7_2021_08_3,638600.7258138194,334.0893419525716,000000000000000017e7,0.3664941368624568,0.7461887244450844,0.3633263146176058,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017e8_2021_08_3,815829.5300329372,311.3620934749241,000000000000000017e8,0.3369136919846406,0.7986870091408491,0.44855790778442667,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017e9_2021_08_3,28515.988248055874,33.296145136862116,000000000000000017e9,0.35587625702222186,0.8417484362920126,0.4811970889568329,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017ea_2021_08_3,28497.53620828928,40.596224222782794,000000000000000017ea,0.15463785827159882,0.7646557539701462,0.6045957058668137,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017eb_2021_08_3,28492.07371259443,27.846540483171033,000000000000000017eb,0.26704074442386627,0.8190113306045532,0.5423970818519592,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017ec_2021_08_3,28486.099393415065,28.382341339015625,000000000000000017ec,0.31328377723693845,0.7828772068023682,0.45737557113170624,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017ed_2021_08_3,53907.13719977793,42.5297849697783,000000000000000017ed,0.23644691705703735,0.7762283980846405,0.5253300964832306,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017ee_2021_08_3,79324.80054209477,66.69177306544029,000000000000000017ee,0.1801256736119588,0.7405870131083897,0.5525768995285034,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017ef_2021_08_3,180686.7296498776,93.30573305971646,000000000000000017ef,0.48025628593232894,0.7753875298159463,0.2926073640584946,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017f0_2021_08_3,231990.66214744936,115.74853683709304,000000000000000017f0,0.44918063282966614,0.7584099546074867,0.30160159298351835,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017f1_2021_08_3,1475816.259749577,446.2337862043724,000000000000000017f1,0.4759256426583637,0.7620111731060765,0.26995389928688873,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017f2_2021_08_3,28609.39417812374,25.83743578073562,000000000000000017f2,0.25393203397591907,0.7665488471587498,0.5194040536880493,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017f3_2021_08_3,28590.506456729494,28.35778639741184,000000000000000017f3,0.5751353700955709,0.8228932917118073,0.22818078100681305,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017f4_2021_08_3,28590.6309575885,33.05877495075324,000000000000000017f4,0.49000073969364166,0.759858638048172,0.26351214945316315,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017f5_2021_08_3,28592.31704051123,38.3249995958575,000000000000000017f5,0.14630359411239624,0.763293445110321,0.5806151628494263,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017f6_2021_08_3,28585.58438206901,36.900679251568114,000000000000000017f6,0.23513901233673096,0.7986265420913696,0.5686681866645813,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017f7_2021_08_3,28579.835724563323,28.183079741220183,000000000000000017f7,0.7535249292850494,0.8576697409152985,0.10291612707078457,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017f8_2021_08_3,53985.11670994101,35.64063504023559,000000000000000017f8,0.26258499175310135,0.7448059797286988,0.48203178495168686,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017f9_2021_08_3,104918.99164483744,89.64683211345599,000000000000000017f9,0.18351497252782187,0.7580445744720191,0.5751883313059807,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017fa_2021_08_3,155724.3139259361,88.33312220541247,000000000000000017fa,0.21321226017815725,0.7628627518812815,0.5455186143517494,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017fb_2021_08_3,28721.689481132165,25.783831673479284,000000000000000017fb,0.31785544753074646,0.7633306086063385,0.4054473340511322,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017fc_2021_08_3,28621.98937738484,34.505652813568396,000000000000000017fc,0.2262529730796814,0.8057228326797485,0.581009263342077,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017fd_2021_08_3,28716.591815156957,28.221522902499892,000000000000000017fd,0.16503121455510458,0.7547788918018341,0.5874326825141907,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017fe_2021_08_3,28711.49012333239,29.667514621853822,000000000000000017fe,0.493476668993632,0.8326880931854248,0.3398204892873764,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017ff_2021_08_3,28707.689530744537,38.03221688899932,000000000000000017ff,0.17392414808273315,0.7732225656509399,0.59515580534935,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001800_2021_08_3,28708.861826855868,27.14171590317979,00000000000000001800,0.7613726854324341,0.7838754057884216,0.02147297654300928,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001801_2021_08_3,28682.366819999843,39.12820213233811,00000000000000001801,0.2800182104110718,0.8103123009204865,0.5322035551071167,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001802_2021_08_3,28689.48971734251,27.84523537410378,00000000000000001802,0.24501189589500427,0.8231819868087769,0.5818088452021282,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001803_2021_08_3,28680.96729307558,29.93189416359395,00000000000000001803,0.42684367299079895,0.7546976804733276,0.3133036196231842,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001804_2021_08_3,28678.1901475608,27.331008908045202,00000000000000001804,0.144697904586792,0.7414054274559021,0.5940427780151367,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001805_2021_08_3,54100.956813733945,47.71858510343314,00000000000000001805,0.27622898668050766,0.7218838781118393,0.44585120677948,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001806_2021_08_3,54082.40396424717,41.86676254852867,00000000000000001806,0.3474829878125872,0.7114390432834625,0.34585481882095337,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001807_2021_08_3,130456.11784003081,78.35604488574305,00000000000000001807,0.30948252479235333,0.7748426000277201,0.47028554081916807,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001808_2021_08_3,181186.46161315235,95.03227788366628,00000000000000001808,0.31670110176006955,0.801753431558609,0.471959833915417,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001809_2021_08_3,206589.82246506287,98.95070928393018,00000000000000001809,0.1947265613463617,0.7641610980033875,0.5593646503984928,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000180a_2021_08_3,28816.126012213408,32.78353577841067,0000000000000000180a,0.3717401723066966,0.8228788375854492,0.4618157744407654,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000180b_2021_08_3,28797.928158263036,30.747673701375568,0000000000000000180b,0.26266032457351685,0.7933729290962219,0.538077712059021,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000180c_2021_08_3,28789.498652578757,32.17280182376032,0000000000000000180c,0.38132593035697937,0.7629675269126892,0.38427186012268066,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000180d_2021_08_3,54246.78477565902,36.08095956153437,0000000000000000180d,0.36752019077539444,0.723345622420311,0.335409939289093,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000180e_2021_08_3,54215.349419759055,34.023131859113036,0000000000000000180e,0.3490930497646332,0.7328249514102936,0.38046003381411236,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000180f_2021_08_3,54195.64351812011,41.36045868379507,0000000000000000180f,0.29886709451675414,0.7872276902198792,0.48004698753356934,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001810_2021_08_3,54187.89482974193,52.642406250416194,00000000000000001810,0.3371930420398712,0.7532617449760437,0.4182687163352966,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001811_2021_08_3,79627.27462232015,44.39492135792446,00000000000000001811,1.1514144702391191,0.780812402566274,-0.36981600522994995,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001812_2021_08_3,588025.4507999133,288.79072276873416,00000000000000001812,0.4758500497916649,0.8168352831493725,0.3095673070504115,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001813_2021_08_3,28908.331432271523,34.9107395292695,00000000000000001813,0.41795267909765244,0.7436554034550985,0.33526159077882767,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001814_2021_08_3,28895.71094554974,25.097557096602316,00000000000000001814,0.362135390440623,0.7840768992900848,0.410604752600193,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001815_2021_08_3,28893.637261587603,26.6656542743279,00000000000000001815,0.4863257259130478,0.8115060925483704,0.30851560086011887,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001816_2021_08_3,28884.915706750548,27.813586390258344,00000000000000001816,0.23278985420862833,0.7543919086456299,0.5177975594997406,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001817_2021_08_3,54328.319428651346,34.80422089038324,00000000000000001817,1.1607917845249176,0.8192098736763,-0.337800532579422,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001818_2021_08_3,54306.222556177185,37.8736031445249,00000000000000001818,0.2722698379965389,0.8479500568431356,0.5585552453994751,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001819_2021_08_3,79790.05841013638,65.96193410663896,00000000000000001819,0.16765926778316498,0.7403585612773895,0.5735829114913941,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000181a_2021_08_3,79749.94904261267,70.70928254248052,0000000000000000181a,0.19149847825368246,0.7868718206882477,0.5983322007315499,S2,IMAZON,0.0,0.0,0.0,"2020-12-01,2021-06-01",0.0,0.0,"2021-06-01,2021-09-01",3.0,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
